Id	Loc	Ref	DeliveryDate	Quantity	Received	NetAmount	Supplier	PONumber	Date	Currency
14523293/Chicago	Chicago	14523293	11-05-16	12	12	230.8799976	Drecom	PO-200172	24-03-16	USD
14523293/Chicago	Chicago	14523293	19-05-16	24	24	461.7599952	Drecom	PO-200176	30-03-16	USD
14523293/Chicago	Chicago	14523293	03-08-16	20	20	384.799996	Drecom	PO-200206	13-05-16	USD
15343952/Chicago	Chicago	15343952	15-01-16	150	150	3429.00009	Logipro	PO-200033	20-10-15	GBP
15343952/Chicago	Chicago	15343952	04-05-16	150	150	3429.00009	Logipro	PO-200141	16-02-16	GBP
15343952/Chicago	Chicago	15343952	27-10-16	80	40	1828.800048	Logipro	PO-200281	15-09-16	GBP
15343952/Chicago	Chicago	15343952	01-01-01	48	0	1097.280029	Logipro	PO-200298	20-10-16	GBP
11788268/Chicago	Chicago	11788268	08-01-16	6	6	381.900009	SuperSupply	PO-200062	19-11-15	USD
11788268/Chicago	Chicago	11788268	13-04-16	6	6	381.900009	SuperSupply	PO-200133	11-02-16	USD
11788268/Chicago	Chicago	11788268	20-06-16	4	4	254.600006	SuperSupply	PO-200192	19-04-16	USD
10210677/Chicago	Chicago	10210677	08-01-16	6	6	381.900009	Drecom	PO-200062	19-11-15	USD
10210677/Chicago	Chicago	10210677	13-04-16	6	6	381.900009	Drecom	PO-200133	11-02-16	USD
10210677/Chicago	Chicago	10210677	20-06-16	4	4	254.600006	Drecom	PO-200192	19-04-16	USD
14693335/Chicago	Chicago	14693335	31-12-15	16	16	563.3599856	Drecom	PO-200052	12-11-15	USD
14693335/Chicago	Chicago	14693335	19-05-16	40	40	1408.399964	Drecom	PO-200176	30-03-16	USD
14693335/Chicago	Chicago	14693335	27-10-16	40	20	1408.399964	Drecom	PO-200281	15-09-16	USD
11711636/Chicago	Chicago	11711636	22-12-15	12	12	298.9199976	RRD	PO-200044	30-10-15	USD
11711636/Chicago	Chicago	11711636	31-12-15	12	12	298.9199976	RRD	PO-200052	12-11-15	USD
11711636/Chicago	Chicago	11711636	11-03-16	10	10	249.099998	RRD	PO-200100	11-01-16	USD
11711636/Chicago	Chicago	11711636	26-07-16	78	78	1942.979984	RRD	PO-200200	03-05-16	USD
11711636/Chicago	Chicago	11711636	01-01-01	10	0	249.099998	RRD	PO-200290	28-09-16	USD
11941800/Chicago	Chicago	11941800	22-12-15	12	12	298.9199976	Drecom	PO-200044	30-10-15	GBP
11941800/Chicago	Chicago	11941800	31-12-15	12	12	298.9199976	Drecom	PO-200052	12-11-15	GBP
11941800/Chicago	Chicago	11941800	11-03-16	10	10	249.099998	Drecom	PO-200100	11-01-16	GBP
11941800/Chicago	Chicago	11941800	26-07-16	78	78	1942.979984	Drecom	PO-200200	03-05-16	GBP
11941800/Chicago	Chicago	11941800	01-01-01	10	0	249.099998	Drecom	PO-200290	28-09-16	GBP
11711100/Chicago	Chicago	11711100	11-03-16	12	12	167.6400036	Office First	PO-200100	11-01-16	USD
11711100/Chicago	Chicago	11711100	06-05-16	12	12	167.6400036	Office First	PO-200160	15-03-16	USD
11711100/Chicago	Chicago	11711100	03-08-16	12	12	167.6400036	Office First	PO-200206	13-05-16	USD
10595489/Chicago	Chicago	10595489	05-08-15	18	18	681.1200036	SuperSupply	102195	27-05-15	EUR
10595489/Chicago	Chicago	10595489	01-01-01	60	0	2270.400012	SuperSupply	PO-EE-BO-Reno	30-10-15	EUR
10595489/Chicago	Chicago	10595489	28-01-16	14	14	529.7600028	SuperSupply	PO-200085	17-12-15	EUR
10595489/Chicago	Chicago	10595489	04-04-16	10	10	378.400002	SuperSupply	PO-200125	28-01-16	EUR
10595489/Chicago	Chicago	10595489	11-05-16	40	40	1513.600008	SuperSupply	PO-200172	24-03-16	EUR
10595489/Chicago	Chicago	10595489	20-06-16	10	10	378.400002	SuperSupply	PO-200192	19-04-16	EUR
10595489/Chicago	Chicago	10595489	26-07-16	30	30	1135.200006	SuperSupply	PO-200200	03-05-16	EUR
10678449/Chicago	Chicago	10678449	05-02-16	10	10	330.600014	SuperSupply	PO-200091	22-12-15	USD
10678449/Chicago	Chicago	10678449	11-05-16	20	20	661.200028	SuperSupply	PO-200172	24-03-16	USD
10678449/Chicago	Chicago	10678449	01-01-01	24	0	793.4400336	SuperSupply	PO-200298	20-10-16	USD
10099950/Chicago	Chicago	10099950	11-03-16	10	10	330.600014	Logipro	PO-200100	11-01-16	USD
10099950/Chicago	Chicago	10099950	11-05-16	20	20	661.200028	Logipro	PO-200172	24-03-16	USD
10099950/Chicago	Chicago	10099950	01-01-01	20	0	661.200028	Logipro	PO-200298	20-10-16	USD
16401974/Chicago	Chicago	16401974	31-12-15	10	10	389.900017	Office First	PO-200052	12-11-15	GBP
16401974/Chicago	Chicago	16401974	04-04-16	4	4	155.9600068	Office First	PO-200125	28-01-16	GBP
16401974/Chicago	Chicago	16401974	19-05-16	14	14	545.8600238	Office First	PO-200176	30-03-16	GBP
16401974/Chicago	Chicago	16401974	03-08-16	12	12	467.8800204	Office First	PO-200206	13-05-16	GBP
11914966/Chicago	Chicago	11914966	05-08-15	20	20	570.200004	Office First	102195	27-05-15	USD
11914966/Chicago	Chicago	11914966	22-12-15	14	14	399.1400028	Office First	PO-200044	30-10-15	USD
11914966/Chicago	Chicago	11914966	31-12-15	6	6	171.0600012	Office First	PO-200052	12-11-15	USD
11914966/Chicago	Chicago	11914966	18-01-16	30	30	855.300006	Office First	PO-200074	03-12-15	USD
11914966/Chicago	Chicago	11914966	11-05-16	60	60	1710.600012	Office First	PO-200172	24-03-16	USD
11914966/Chicago	Chicago	11914966	26-07-16	12	12	342.1200024	Office First	PO-200200	03-05-16	USD
11914966/Chicago	Chicago	11914966	29-07-16	40	40	1140.400008	Office First	PO-200217	07-06-16	USD
14895172/Chicago	Chicago	14895172	08-01-16	10	10	291.000004	Logipro	PO-200062	19-11-15	GBP
14895172/Chicago	Chicago	14895172	19-05-16	20	20	582.000008	Logipro	PO-200176	30-03-16	GBP
15416092/Chicago	Chicago	15416092	31-12-15	20	20	442.999992	RRD	PO-200052	12-11-15	EUR
15416092/Chicago	Chicago	15416092	04-04-16	20	20	442.999992	RRD	PO-200125	28-01-16	EUR
15416092/Chicago	Chicago	15416092	01-01-01	44	0	974.5999824	RRD	PO-200298	20-10-16	EUR
12409642/Chicago	Chicago	12409642	22-12-15	20	20	941.200028	Office First	PO-200044	30-10-15	GBP
12409642/Chicago	Chicago	12409642	07-06-16	80	80	3764.800112	Office First	PO-200189	13-04-16	GBP
12409642/Chicago	Chicago	12409642	01-01-01	34	0	1600.040048	Office First	PO-200298	20-10-16	GBP
11906239/Chicago	Chicago	11906239	05-08-15	35	35	1096.549997	Drecom	102195	27-05-15	GBP
11906239/Chicago	Chicago	11906239	18-01-16	100	100	3132.99999	Drecom	PO-200074	03-12-15	GBP
11906239/Chicago	Chicago	11906239	06-05-16	100	100	3132.99999	Drecom	PO-200160	15-03-16	GBP
11929369/Chicago	Chicago	11929369	18-01-16	90	90	796.5000342	Logipro	PO-200074	03-12-15	GBP
14113811/Chicago	Chicago	14113811	18-01-16	12	12	284.6399916	Drecom	PO-200074	03-12-15	GBP
14113811/Chicago	Chicago	14113811	19-05-16	12	12	284.6399916	Drecom	PO-200176	30-03-16	GBP
14262733/Chicago	Chicago	14262733	18-01-16	20	20	432.799988	Drecom	PO-200074	03-12-15	GBP
14262733/Chicago	Chicago	14262733	04-04-16	32	32	692.4799808	Drecom	PO-200125	28-01-16	GBP
14262733/Chicago	Chicago	14262733	01-01-01	12	0	259.6799928	Drecom	PO-200298	20-10-16	GBP
14245992/Chicago	Chicago	14245992	08-01-16	24	24	291.1200024	Drecom	PO-200062	19-11-15	USD
14245992/Chicago	Chicago	14245992	26-07-16	6	6	72.7800006	Drecom	PO-200200	03-05-16	USD
14245992/Chicago	Chicago	14245992	29-07-16	6	6	72.7800006	Drecom	PO-200217	07-06-16	USD
14245992/Chicago	Chicago	14245992	01-01-01	18	0	218.3400018	Drecom	PO-200290	28-09-16	USD
12918171/Chicago	Chicago	12918171	11-03-16	10	10	48.4000015	Drecom	PO-200100	11-01-16	EUR
12401265/Chicago	Chicago	12401265	11-03-16	10	10	48.4000015	Drecom	PO-200100	11-01-16	GBP
15410849/Chicago	Chicago	15410849	05-08-15	16	16	938.2399904	RRD	102195	27-05-15	USD
15410849/Chicago	Chicago	15410849	22-12-15	20	20	1172.799988	RRD	PO-200044	30-10-15	USD
15410849/Chicago	Chicago	15410849	11-03-16	30	30	1759.199982	RRD	PO-200100	11-01-16	USD
15410849/Chicago	Chicago	15410849	13-04-16	20	20	1172.799988	RRD	PO-200133	11-02-16	USD
15410849/Chicago	Chicago	15410849	12-05-16	24	24	1407.359986	RRD	PO-200166	23-03-16	USD
15410849/Chicago	Chicago	15410849	07-06-16	36	36	2111.039978	RRD	PO-200189	13-04-16	USD
15410849/Chicago	Chicago	15410849	01-01-01	18	0	1055.519989	RRD	PO-200290	28-09-16	USD
15410849/Chicago	Chicago	15410849	01-01-01	20	0	1172.799988	RRD	PO-200298	20-10-16	USD
16239251/Chicago	Chicago	16239251	28-01-16	20	20	458.199996	Drecom	PO-200085	17-12-15	GBP
16239251/Chicago	Chicago	16239251	03-08-16	10	10	229.099998	Drecom	PO-200206	13-05-16	GBP
16239251/Chicago	Chicago	16239251	01-01-01	26	0	595.6599948	Drecom	PO-200298	20-10-16	GBP
13498766/Chicago	Chicago	13498766	05-08-15	36	36	666	Logipro	102195	27-05-15	EUR
13498766/Chicago	Chicago	13498766	22-12-15	40	40	740	Logipro	PO-200044	30-10-15	EUR
13498766/Chicago	Chicago	13498766	28-01-16	80	80	1480	Logipro	PO-200085	17-12-15	EUR
13498766/Chicago	Chicago	13498766	12-05-16	80	80	1480	Logipro	PO-200166	23-03-16	EUR
13498766/Chicago	Chicago	13498766	29-07-16	60	60	1110	Logipro	PO-200217	07-06-16	EUR
13498766/Chicago	Chicago	13498766	01-01-01	28	0	518	Logipro	PO-200291	29-09-16	EUR
10592438/Chicago	Chicago	10592438	28-01-16	20	20	68.8000012	Logipro	PO-200085	17-12-15	EUR
10592438/Chicago	Chicago	10592438	03-08-16	20	20	68.8000012	Logipro	PO-200206	13-05-16	EUR
10592438/Chicago	Chicago	10592438	29-07-16	20	20	68.8000012	Logipro	PO-200217	07-06-16	EUR
16089695/Chicago	Chicago	16089695	28-01-16	20	20	68.8000012	Logipro	PO-200085	17-12-15	GBP
16089695/Chicago	Chicago	16089695	03-08-16	20	20	68.8000012	Logipro	PO-200206	13-05-16	GBP
16089695/Chicago	Chicago	16089695	29-07-16	20	20	68.8000012	Logipro	PO-200217	07-06-16	GBP
15880950/Chicago	Chicago	15880950	18-01-16	16	16	431.2000128	RRD	PO-200074	03-12-15	EUR
15880950/Chicago	Chicago	15880950	05-02-16	4	4	107.8000032	RRD	PO-200091	22-12-15	EUR
15880950/Chicago	Chicago	15880950	11-03-16	16	16	431.2000128	RRD	PO-200100	11-01-16	EUR
15880950/Chicago	Chicago	15880950	13-04-16	20	20	539.000016	RRD	PO-200133	11-02-16	EUR
15880950/Chicago	Chicago	15880950	11-05-16	40	40	1078.000032	RRD	PO-200172	24-03-16	EUR
15880950/Chicago	Chicago	15880950	01-01-01	12	0	323.4000096	RRD	PO-200290	28-09-16	EUR
14548487/Chicago	Chicago	14548487	18-01-16	16	16	431.2000128	Drecom	PO-200074	03-12-15	EUR
14548487/Chicago	Chicago	14548487	11-03-16	20	20	539.000016	Drecom	PO-200100	11-01-16	EUR
14548487/Chicago	Chicago	14548487	13-04-16	20	20	539.000016	Drecom	PO-200133	11-02-16	EUR
14548487/Chicago	Chicago	14548487	11-05-16	40	40	1078.000032	Drecom	PO-200172	24-03-16	EUR
14548487/Chicago	Chicago	14548487	01-01-01	16	0	431.2000128	Drecom	PO-200290	28-09-16	EUR
12753764/Chicago	Chicago	12753764	31-12-15	40	40	459.19998	FHL	PO-200052	12-11-15	USD
12753764/Chicago	Chicago	12753764	08-01-16	36	36	413.279982	FHL	PO-200062	19-11-15	USD
12753764/Chicago	Chicago	12753764	18-01-16	66	66	757.679967	FHL	PO-200074	03-12-15	USD
12753764/Chicago	Chicago	12753764	28-01-16	36	36	413.279982	FHL	PO-200085	17-12-15	USD
12753764/Chicago	Chicago	12753764	13-04-16	120	120	1377.59994	FHL	PO-200133	11-02-16	USD
12753764/Chicago	Chicago	12753764	20-06-16	60	60	688.79997	FHL	PO-200192	19-04-16	USD
12787016/Chicago	Chicago	12787016	19-05-16	30	30	1193.100015	FHL	PO-200176	30-03-16	GBP
13856231/Chicago	Chicago	13856231	04-04-16	12	12	530.8800204	SuperSupply	PO-200125	28-01-16	GBP
13856231/Chicago	Chicago	13856231	22-04-16	8	8	353.9200136	SuperSupply	PO-200142	18-02-16	GBP
13856231/Chicago	Chicago	13856231	03-08-16	32	32	1415.680054	SuperSupply	PO-200206	13-05-16	GBP
13856231/Chicago	Chicago	13856231	01-01-01	20	0	884.800034	SuperSupply	PO-200291	29-09-16	GBP
12569093/Chicago	Chicago	12569093	01-01-01	14	0	313.3199888	Office First	PO-EE-BO-Reno	30-10-15	GBP
12569093/Chicago	Chicago	12569093	31-12-15	24	24	537.1199808	Office First	PO-200052	12-11-15	GBP
12569093/Chicago	Chicago	12569093	11-05-16	30	30	671.399976	Office First	PO-200172	24-03-16	GBP
12569093/Chicago	Chicago	12569093	01-01-01	12	0	268.5599904	Office First	PO-200298	20-10-16	GBP
12561507/Chicago	Chicago	12561507	05-08-15	20	20	586.800004	FHL	102195	27-05-15	GBP
12561507/Chicago	Chicago	12561507	22-12-15	40	40	1173.600008	FHL	PO-200044	30-10-15	GBP
12561507/Chicago	Chicago	12561507	08-01-16	60	60	1760.400012	FHL	PO-200062	19-11-15	GBP
12561507/Chicago	Chicago	12561507	28-01-16	40	40	1173.600008	FHL	PO-200085	17-12-15	GBP
12561507/Chicago	Chicago	12561507	05-02-16	64	64	1877.760013	FHL	PO-200091	22-12-15	GBP
12561507/Chicago	Chicago	12561507	11-03-16	16	16	469.4400032	FHL	PO-200100	11-01-16	GBP
12561507/Chicago	Chicago	12561507	04-04-16	40	40	1173.600008	FHL	PO-200125	28-01-16	GBP
12561507/Chicago	Chicago	12561507	13-04-16	100	100	2934.00002	FHL	PO-200133	11-02-16	GBP
12561507/Chicago	Chicago	12561507	22-04-16	100	100	2934.00002	FHL	PO-200142	18-02-16	GBP
12561507/Chicago	Chicago	12561507	06-05-16	120	120	3520.800024	FHL	PO-200160	15-03-16	GBP
12561507/Chicago	Chicago	12561507	12-05-16	68	68	1995.120014	FHL	PO-200166	23-03-16	GBP
12561507/Chicago	Chicago	12561507	11-05-16	52	52	1525.68001	FHL	PO-200172	24-03-16	GBP
12572098/Chicago	Chicago	12572098	31-12-15	12	12	475.4399868	Logipro	PO-200052	12-11-15	GBP
12572098/Chicago	Chicago	12572098	18-01-16	18	18	713.1599802	Logipro	PO-200074	03-12-15	GBP
12572098/Chicago	Chicago	12572098	11-03-16	20	20	792.399978	Logipro	PO-200100	11-01-16	GBP
12572098/Chicago	Chicago	12572098	11-05-16	50	50	1980.999945	Logipro	PO-200172	24-03-16	GBP
13532626/Chicago	Chicago	13532626	04-05-16	50	50	2982.500075	SuperSupply	PO-200147	26-02-16	GBP
13532626/Chicago	Chicago	13532626	05-08-16	133	133	7933.4502	SuperSupply	PO-200165	18-03-16	GBP
14343336/Chicago	Chicago	14343336	04-05-16	50	50	2470.000075	Drecom	PO-200147	26-02-16	EUR
14343336/Chicago	Chicago	14343336	18-10-16	100	0	4940.00015	Drecom	PO-200224	07-06-16	EUR
10764226/Chicago	Chicago	10764226	22-12-15	20	20	347.400016	SuperSupply	PO-200044	30-10-15	USD
10764226/Chicago	Chicago	10764226	07-06-16	60	60	1042.200048	SuperSupply	PO-200189	13-04-16	USD
15063964/Chicago	Chicago	15063964	08-01-16	40	40	36.80000068	Logipro	PO-200062	19-11-15	EUR
15063964/Chicago	Chicago	15063964	18-01-16	40	40	36.80000068	Logipro	PO-200074	03-12-15	EUR
13693084/Chicago	Chicago	13693084	08-01-16	40	40	36.80000068	Logipro	PO-200062	19-11-15	USD
13693084/Chicago	Chicago	13693084	18-01-16	40	40	36.80000068	Logipro	PO-200074	03-12-15	USD
15149291/Chicago	Chicago	15149291	08-01-16	40	40	32.00000048	Logipro	PO-200062	19-11-15	EUR
15149291/Chicago	Chicago	15149291	18-01-16	40	40	32.00000048	Logipro	PO-200074	03-12-15	EUR
13751180/Chicago	Chicago	13751180	08-01-16	40	40	32.00000048	Logipro	PO-200062	19-11-15	USD
13751180/Chicago	Chicago	13751180	18-01-16	40	40	32.00000048	Logipro	PO-200074	03-12-15	USD
14367353/Chicago	Chicago	14367353	05-08-15	35	35	1477.000028	Drecom	102195	27-05-15	GBP
14367353/Chicago	Chicago	14367353	11-05-16	30	30	1266.000024	Drecom	PO-200172	24-03-16	GBP
10014552/Chicago	Chicago	10014552	18-01-16	10	10	73.6999989	FHL	PO-200074	03-12-15	GBP
10014552/Chicago	Chicago	10014552	06-05-16	20	20	147.3999978	FHL	PO-200160	15-03-16	GBP
11557472/Chicago	Chicago	11557472	15-01-16	205	205	5001.999918	SuperSupply	PO-200033	20-10-15	GBP
11557472/Chicago	Chicago	11557472	04-05-16	116	116	2830.399954	SuperSupply	PO-200141	16-02-16	GBP
11557472/Chicago	Chicago	11557472	17-06-16	184	184	4489.599926	SuperSupply	PO-200162	16-03-16	GBP
13594853/Chicago	Chicago	13594853	15-01-16	205	205	5001.999918	Drecom	PO-200033	20-10-15	USD
13594853/Chicago	Chicago	13594853	04-05-16	116	116	2830.399954	Drecom	PO-200141	16-02-16	USD
13594853/Chicago	Chicago	13594853	17-06-16	184	184	4489.599926	Drecom	PO-200162	16-03-16	USD
13336372/Chicago	Chicago	13336372	05-02-16	12	12	366.719994	Office First	PO-200091	22-12-15	EUR
15808622/Chicago	Chicago	15808622	31-12-15	20	20	855.800018	Drecom	PO-200052	12-11-15	GBP
15808622/Chicago	Chicago	15808622	22-04-16	40	40	1711.600036	Drecom	PO-200142	18-02-16	GBP
15808622/Chicago	Chicago	15808622	29-07-16	12	12	513.4800108	Drecom	PO-200217	07-06-16	GBP
15808622/Chicago	Chicago	15808622	01-01-01	30	0	1283.700027	Drecom	PO-200291	29-09-16	GBP
9952426/Chicago	Chicago	9952426	07-06-16	6	6	386.2799838	FHL	PO-200189	13-04-16	GBP
12956674/Chicago	Chicago	12956674	19-05-16	6	6	386.2799838	Logipro	PO-200176	30-03-16	EUR
15034737/Chicago	Chicago	15034737	28-01-16	12	12	598.199982	Logipro	PO-200085	17-12-15	EUR
15034737/Chicago	Chicago	15034737	03-08-16	8	8	398.799988	Logipro	PO-200206	13-05-16	EUR
15034737/Chicago	Chicago	15034737	01-01-01	8	0	398.799988	Logipro	PO-200291	29-09-16	EUR
13452029/Chicago	Chicago	13452029	28-01-16	12	12	598.199982	RRD	PO-200085	17-12-15	USD
13452029/Chicago	Chicago	13452029	03-08-16	8	8	398.799988	RRD	PO-200206	13-05-16	USD
13452029/Chicago	Chicago	13452029	01-01-01	8	0	398.799988	RRD	PO-200291	29-09-16	USD
16595101/Chicago	Chicago	16595101	31-12-15	12	12	235.5599904	FHL	PO-200052	12-11-15	EUR
16595101/Chicago	Chicago	16595101	05-02-16	12	12	235.5599904	FHL	PO-200091	22-12-15	EUR
16595101/Chicago	Chicago	16595101	19-05-16	60	60	1177.799952	FHL	PO-200176	30-03-16	EUR
16412231/Chicago	Chicago	16412231	15-01-16	150	150	3492.000105	Office First	PO-200033	20-10-15	GBP
16412231/Chicago	Chicago	16412231	04-05-16	150	150	3492.000105	Office First	PO-200141	16-02-16	GBP
16412231/Chicago	Chicago	16412231	06-09-16	200	200	4656.00014	Office First	PO-200223	07-06-16	GBP
16412231/Chicago	Chicago	16412231	01-01-01	200	0	4656.00014	Office First	PO-200282	20-09-16	GBP
11800905/Chicago	Chicago	11800905	28-01-16	48	48	858.2399616	Office First	PO-200085	17-12-15	USD
11800905/Chicago	Chicago	11800905	03-08-16	20	20	357.599984	Office First	PO-200206	13-05-16	USD
14820865/Chicago	Chicago	14820865	28-01-16	48	48	858.2399616	Drecom	PO-200085	17-12-15	GBP
14820865/Chicago	Chicago	14820865	20-06-16	20	20	357.599984	Drecom	PO-200192	19-04-16	GBP
14289423/Chicago	Chicago	14289423	08-01-16	10	10	582.5	Drecom	PO-200062	19-11-15	EUR
14289423/Chicago	Chicago	14289423	11-03-16	6	6	349.5	Drecom	PO-200100	11-01-16	EUR
14289423/Chicago	Chicago	14289423	04-04-16	4	4	233	Drecom	PO-200125	28-01-16	EUR
14289423/Chicago	Chicago	14289423	13-04-16	20	20	1165	Drecom	PO-200133	11-02-16	EUR
14289423/Chicago	Chicago	14289423	29-07-16	26	26	1514.5	Drecom	PO-200217	07-06-16	EUR
12572752/Chicago	Chicago	12572752	18-01-16	20	20	1058.199996	FHL	PO-200074	03-12-15	EUR
12572752/Chicago	Chicago	12572752	13-04-16	20	20	1058.199996	FHL	PO-200133	11-02-16	EUR
12572752/Chicago	Chicago	12572752	12-05-16	50	50	2645.49999	FHL	PO-200166	23-03-16	EUR
12572752/Chicago	Chicago	12572752	27-10-16	20	10	1058.199996	FHL	PO-200281	15-09-16	EUR
12572752/Chicago	Chicago	12572752	01-01-01	20	0	1058.199996	FHL	PO-200290	28-09-16	EUR
15519926/Chicago	Chicago	15519926	18-01-16	20	20	1058.199996	Logipro	PO-200074	03-12-15	USD
15519926/Chicago	Chicago	15519926	04-04-16	20	10	1058.199996	Logipro	PO-200125	28-01-16	USD
15519926/Chicago	Chicago	15519926	12-05-16	50	50	2645.49999	Logipro	PO-200166	23-03-16	USD
15519926/Chicago	Chicago	15519926	27-10-16	20	10	1058.199996	Logipro	PO-200281	15-09-16	USD
15519926/Chicago	Chicago	15519926	01-01-01	22	0	1164.019996	Logipro	PO-200290	28-09-16	USD
11097836/Chicago	Chicago	11097836	31-12-15	16	16	399.3599856	SuperSupply	PO-200052	12-11-15	GBP
11097836/Chicago	Chicago	11097836	08-01-16	28	28	698.8799748	SuperSupply	PO-200062	19-11-15	GBP
11097836/Chicago	Chicago	11097836	04-04-16	40	40	998.399964	SuperSupply	PO-200125	28-01-16	GBP
11097836/Chicago	Chicago	11097836	27-10-16	64	32	1597.439942	SuperSupply	PO-200281	15-09-16	GBP
15092233/Chicago	Chicago	15092233	31-12-15	16	16	399.3599856	Drecom	PO-200052	12-11-15	EUR
15092233/Chicago	Chicago	15092233	08-01-16	28	28	698.8799748	Drecom	PO-200062	19-11-15	EUR
15092233/Chicago	Chicago	15092233	04-04-16	40	40	998.399964	Drecom	PO-200125	28-01-16	EUR
15092233/Chicago	Chicago	15092233	27-10-16	40	20	998.399964	Drecom	PO-200281	15-09-16	EUR
10136626/Chicago	Chicago	10136626	22-02-16	50	50	2000	FHL	PO-200058	17-11-15	EUR
10136626/Chicago	Chicago	10136626	13-06-16	100	100	4000	FHL	PO-200152	07-03-16	EUR
10136626/Chicago	Chicago	10136626	05-08-16	100	100	4000	FHL	PO-200194	25-04-16	EUR
14789055/Chicago	Chicago	14789055	05-08-15	40	40	920	FHL	102195	27-05-15	GBP
14789055/Chicago	Chicago	14789055	22-12-15	10	10	230	FHL	PO-200044	30-10-15	GBP
14789055/Chicago	Chicago	14789055	31-12-15	10	10	230	FHL	PO-200052	12-11-15	GBP
14789055/Chicago	Chicago	14789055	08-01-16	30	30	690	FHL	PO-200062	19-11-15	GBP
14789055/Chicago	Chicago	14789055	18-01-16	80	80	1840	FHL	PO-200074	03-12-15	GBP
14789055/Chicago	Chicago	14789055	13-04-16	80	80	1840	FHL	PO-200133	11-02-16	GBP
14789055/Chicago	Chicago	14789055	12-05-16	80	80	1840	FHL	PO-200166	23-03-16	GBP
14789055/Chicago	Chicago	14789055	20-06-16	40	40	920	FHL	PO-200192	19-04-16	GBP
14789055/Chicago	Chicago	14789055	29-07-16	40	40	920	FHL	PO-200217	07-06-16	GBP
14789055/Chicago	Chicago	14789055	27-10-16	46	16	1058	FHL	PO-200281	15-09-16	GBP
14789055/Chicago	Chicago	14789055	01-01-01	20	0	460	FHL	PO-200290	28-09-16	GBP
14789055/Chicago	Chicago	14789055	01-01-01	34	0	782	FHL	PO-200298	20-10-16	GBP
13474623/Chicago	Chicago	13474623	15-01-16	150	150	9602.99949	Drecom	PO-200033	20-10-15	GBP
13474623/Chicago	Chicago	13474623	04-05-16	150	150	9602.99949	Drecom	PO-200141	16-02-16	GBP
13474623/Chicago	Chicago	13474623	17-06-16	150	150	9602.99949	Drecom	PO-200162	16-03-16	GBP
13474623/Chicago	Chicago	13474623	06-09-16	200	200	12803.99932	Drecom	PO-200223	07-06-16	GBP
12564089/Chicago	Chicago	12564089	28-01-16	14	14	430.5	FHL	PO-200085	17-12-15	EUR
12564089/Chicago	Chicago	12564089	19-05-16	20	20	615	FHL	PO-200176	30-03-16	EUR
13107618/Chicago	Chicago	13107618	22-12-15	12	12	590.0399784	Logipro	PO-200044	30-10-15	GBP
13107618/Chicago	Chicago	13107618	22-04-16	8	8	393.3599856	Logipro	PO-200142	18-02-16	GBP
13107618/Chicago	Chicago	13107618	06-05-16	22	22	1081.73996	Logipro	PO-200160	15-03-16	GBP
13107618/Chicago	Chicago	13107618	01-01-01	20	0	983.399964	Logipro	PO-200291	29-09-16	GBP
16430058/Chicago	Chicago	16430058	22-03-16	200	200	571.99998	Office First	PO-200148	01-03-16	EUR
11780124/Chicago	Chicago	11780124	01-01-01	125	0	439.9999975	SuperSupply	PO-200122	26-01-16	EUR
11780124/Chicago	Chicago	11780124	22-03-16	375	375	1319.999993	SuperSupply	PO-200148	01-03-16	EUR
10255812/Chicago	Chicago	10255812	22-03-16	200	200	200	RRD	PO-200148	01-03-16	GBP
16187687/Chicago	Chicago	16187687	01-01-01	20	0	279.400006	Logipro	PO-EE-BO-Reno	30-10-15	GBP
16187687/Chicago	Chicago	16187687	31-12-15	40	40	558.800012	Logipro	PO-200052	12-11-15	GBP
16187687/Chicago	Chicago	16187687	19-05-16	40	40	558.800012	Logipro	PO-200176	30-03-16	GBP
16187687/Chicago	Chicago	16187687	27-10-16	40	20	558.800012	Logipro	PO-200281	15-09-16	GBP
12703703/Chicago	Chicago	12703703	01-01-01	30	0	460.500012	FHL	PO-EE-BO-Reno	30-10-15	USD
12703703/Chicago	Chicago	12703703	31-12-15	12	12	184.2000048	FHL	PO-200052	12-11-15	USD
12703703/Chicago	Chicago	12703703	13-04-16	14	14	214.9000056	FHL	PO-200133	11-02-16	USD
10132892/Chicago	Chicago	10132892	22-12-15	12	12	556.5600132	Drecom	PO-200044	30-10-15	USD
10132892/Chicago	Chicago	10132892	19-05-16	30	30	1391.400033	Drecom	PO-200176	30-03-16	USD
10132892/Chicago	Chicago	10132892	20-06-16	12	12	556.5600132	Drecom	PO-200192	19-04-16	USD
14339722/Chicago	Chicago	14339722	22-12-15	12	12	528.8399964	Drecom	PO-200044	30-10-15	USD
14339722/Chicago	Chicago	14339722	05-02-16	10	10	440.699997	Drecom	PO-200091	22-12-15	USD
14339722/Chicago	Chicago	14339722	26-07-16	40	40	1762.799988	Drecom	PO-200200	03-05-16	USD
11045096/Chicago	Chicago	11045096	05-02-16	8	8	295.3599856	Logipro	PO-200091	22-12-15	GBP
11045096/Chicago	Chicago	11045096	20-06-16	12	12	443.0399784	Logipro	PO-200192	19-04-16	GBP
11045096/Chicago	Chicago	11045096	01-01-01	12	0	443.0399784	Logipro	PO-200290	28-09-16	GBP
13985896/Chicago	Chicago	13985896	22-12-15	20	20	911.200028	Drecom	PO-200044	30-10-15	GBP
